Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0527,1983,1983,November 1983,New British BMX association; Derby; BMX Action Bike,Best of British Championship report,Archive collection,v2.0 chronological census,EPH-0527,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0528,1983,1983,November 1983,Greg Hill Products; Aero; Hutch,November Trick Stuff Greg Hill shirt and Hutch stem,Product announcement / kit,v2.0 chronological census,EPH-0528,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0529,1983,1983,November 1983,Scott Williams; GT; BMX Action Bike,Scott Williams Me & My Bike profile,Archive collection,v2.0 chronological census,EPH-0529,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0530,1983,1983,November 1983,BMX Action Bike; W. H. Smith; Halfords,BMX Action Bike Book Christmas promotion,Product literature,v2.0 chronological census,EPH-0530,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0531,1983,1983,November 1983,BMX Action Bike,BMX Action Bike patches mailer,Information-pack mailer,v2.0 chronological census,EPH-0531,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0532,1983,1983,November 1983,Stechford Cycles; Mongoose; Raleigh; Diamond Back; Kuwahara,Stechford Cycles November Christmas-order price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0532,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0533,1983,1983,November 1983,Schofield Cycles; Skyway; Araya; ACS; Puch; Haro,"Schofield Cycles November frames, wheels, and racewear prices",Retailer advertisement / price list,v2.0 chronological census,EPH-0533,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0534,1983,1983,November 1983,Puch,Puch Challenger Pro complete-bike advertisement,Magazine advertisement,v2.0 chronological census,EPH-0534,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0535,1983,1983,November 1983,United Kingdom BMX dealer network,November national BMX dealer directory,Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0535,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0536,1983,1983,November 1983,Halfords; Kashimax; Trax Pro; Dia-Compe; Landar,Halfords November BMX accessories campaign,Retailer advertisement / price list,v2.0 chronological census,EPH-0536,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0537,1983,1983,November 1983,Edwardes BMX Centre; GT; Mongoose; Diamond Back; Firebird; CW,Edwardes BMX Centre November product and price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0537,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0538,1983,1983,November 1983,Derby BMX Club,Derby winter open-meeting series notice,Event notice / contact flyer,v2.0 chronological census,EPH-0538,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0539,1983,1983,November 1983,Maruishi,Maruishi strong-and-styled bicycle campaign,Magazine advertisement,v2.0 chronological census,EPH-0539,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0540,1983,1983,November 1983,Mirage; Scott Williams; Mark White; Anthony Butt,Mirage number-plate first sponsored-rider announcement,Factory-team history,v2.0 chronological census,EPH-0540,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/86-november-nineteen-eighty-three,Dated/period placement
CHR-0541,1983,1984,December 1983 / January 1984,ACS; American Cycle Systems,ACS Z Rims breakage-guarantee campaign,Magazine advertisement,v2.0 chronological census,EPH-0541,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0542,1983,1984,December 1983 / January 1984,Pedalers,Pedalers Christmas stock and build-to-order advertisement,Dealer/shop advertisement,v2.0 chronological census,EPH-0542,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0543,1983,1984,December 1983 / January 1984,Andy Ruffell; Mongoose,Andy Ruffell media appearances and 1984 support update,Factory-team history,v2.0 chronological census,EPH-0543,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0544,1983,1984,December 1983 / January 1984,Skyway; Mongoose; Eric Rupe; Tommy Brackens; Torker; Timmy Judge; Haro; Redline; Diamond Back,End-of-season US BMX team changes roundup,Factory-team history,v2.0 chronological census,EPH-0544,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0545,1983,1984,December 1983 / January 1984,Harrogate; Petersfield; Plymouth; Wimborne; Edinburgh; Galashiels; Aberdeen; Glenrothes; Dudley; Henley; Isle of Wight,United Kingdom BMX track-development roundup,Product-history object,v2.0 chronological census,EPH-0545,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0546,1983,1984,December 1983 / January 1984,Kuwahara; Clint Miller; Gary Ellis,Kuwahara Survivor 2.5 world-champions campaign,Team/product advertisement,v2.0 chronological census,EPH-0546,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0547,1983,1984,December 1983 / January 1984,Kuwahara,Kuwahara year-long crossword prize promotion,Contest entry form / promotion,v2.0 chronological census,EPH-0547,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0548,1983,1984,December 1983 / January 1984,Vans; Everett Rosecrans,Vans Everett Rosecrans rider advertisement,Team advertisement,v2.0 chronological census,EPH-0548,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0549,1983,1984,December 1983 / January 1984,Bristol Bicycle Show; Mongoose; BMX Action Bike,Bristol Bicycle Show freestyle competition announcement,Event flyer / trade-exhibition notice,v2.0 chronological census,EPH-0549,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0550,1983,1984,December 1983 / January 1984,Stechford Cycles,Stechford Cycles Christmas BMX product and price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0550,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0551,1983,1984,December 1983 / January 1984,Pedal Pushers,Pedal Pushers Christmas BMX inventory and price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0551,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0552,1983,1984,December 1983 / January 1984,Team Gers BMX,Team Gers mobile trackside repair workshop announcement,Product announcement / kit,v2.0 chronological census,EPH-0552,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0553,1983,1984,December 1983 / January 1984,Holdsworth BMX Centres,"Holdsworth BMX Centres frame, wheel and component price list",Retailer advertisement / price list,v2.0 chronological census,EPH-0553,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0554,1983,1984,December 1983 / January 1984,Ride-On MX Products,"Ride-On MX retrofit hubs, bars, posts and stunt-nuts offer",Product announcement / kit,v2.0 chronological census,EPH-0554,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0555,1983,1984,December 1983 / January 1984,Langsett Cycles,Langsett Cycles Christmas complete-bike and parts price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0555,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0556,1983,1984,December 1983 / January 1984,SuperTune,SuperTune Christmas mail-order equipment catalog,Retailer advertisement / price list,v2.0 chronological census,EPH-0556,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0557,1983,1984,December 1983 / January 1984,Halfords; BMX Action Bike,Halfords colouring competition results,Contest entry form / promotion,v2.0 chronological census,EPH-0557,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0558,1983,1984,December 1983 / January 1984,Aero; Raleigh Burner; BMX Action Bike,Aero Burner competition result,Contest entry form / promotion,v2.0 chronological census,EPH-0558,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0559,1983,1984,December 1983 / January 1984,Ammaco; Mongoose; CBS; Danny Owen,Ammaco-Mongoose team BMX Boys single announcement,Factory-team history,v2.0 chronological census,EPH-0559,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0560,1983,1984,December 1983 / January 1984,Aero Racing Products,Aero Racing Products clothing and number-plate offer,Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0560,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0561,1983,1984,December 1983 / January 1984,BMX Action Bike; Purnell; Hamlyn; Reflex Publications; Haynes,Christmas BMX book roundup,Product literature,v2.0 chronological census,EPH-0561,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0562,1983,1984,December 1983 / January 1984,Haro Designs; Greg Hill,Haro Software racewear technology campaign,Team/product advertisement,v2.0 chronological census,EPH-0562,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0563,1983,1984,December 1983 / January 1984,OT Cycles; Haro; BMX Action Bike,OT Cycles BMX showroom expansion and book offer,Dealer/shop advertisement,v2.0 chronological census,EPH-0563,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0564,1983,1984,December 1983 / January 1984,Nicky Dalton; Maruishi; South-West BMX,Nicky Dalton and Maruishi rider profile,Product-history object,v2.0 chronological census,EPH-0564,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0565,1983,1984,December 1983 / January 1984,Jess Dyrenforth,Jess Dyrenforth track-in-the-woods feature,Product-history object,v2.0 chronological census,EPH-0565,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0566,1983,1984,December 1983 / January 1984,DP Racing,"DP Racing Firebird, Delta II, Cruiser and Mini frame-set offer",Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0566,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0567,1983,1984,December 1983 / January 1984,Max Williams Bristol BMXperts,Max Williams Bristol BMXperts Christmas stock advertisement,Dealer/shop advertisement,v2.0 chronological census,EPH-0567,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0568,1983,1984,December 1983 / January 1984,Mo' Wheels,Mo' Wheels ZR LR18 complete-bike advertisement,Magazine advertisement,v2.0 chronological census,EPH-0568,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0569,1983,1984,December 1983 / January 1984,Bingley Hall; MBMMA,Bingley Hall winter two-day indoor open,Event notice / contact flyer,v2.0 chronological census,EPH-0569,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0570,1983,1984,December 1983 / January 1984,BMX Action Bike,December 1983 BMX race calendar,Event notice / contact flyer,v2.0 chronological census,EPH-0570,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0571,1983,1984,December 1983 / January 1984,Just BMX,Just BMX Christmas product and price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0571,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0572,1983,1984,December 1983 / January 1984,Puch; BMX Action Bike,Puch Track Invader ABMX long-term test,Product literature,v2.0 chronological census,EPH-0572,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0573,1983,1984,December 1983 / January 1984,Strongs BMX,Strongs BMX neck-saver stem-shim and parts offer,Product announcement / kit,v2.0 chronological census,EPH-0573,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0574,1983,1984,December 1983 / January 1984,TTK Industrial,TTK MP-808R BMX pedal technical advertisement,Product literature,v2.0 chronological census,EPH-0574,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0575,1983,1984,December 1983 / January 1984,Radbourne Rad Riders,Radbourne Rad Riders local club and track record,Product-history object,v2.0 chronological census,EPH-0575,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0576,1983,1984,December 1983 / January 1984,BMX Action Bike; Scottish BMX clubs,BMX Action Bike Scotland investigation,Product-history object,v2.0 chronological census,EPH-0576,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0577,1983,1984,December 1983 / January 1984,Lochaber BMX; Torker,Lochaber BMX Ben Nevis Torker fundraising ride,Event prize promotion,v2.0 chronological census,EPH-0577,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0578,1983,1984,December 1983 / January 1984,Bristol Bicycle Show,Bristol Bicycle Show BMX course advertisement,Event flyer / trade-exhibition notice,v2.0 chronological census,EPH-0578,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0579,1983,1984,December 1983 / January 1984,Maruishi; EB Racing,Maruishi United Kingdom launch campaign,Team/product advertisement,v2.0 chronological census,EPH-0579,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0580,1983,1984,December 1983 / January 1984,California Lite; Perry Kramer; Harry Leary; Toby Henderson,California Lite pads pro-rider campaign,Team/product advertisement,v2.0 chronological census,EPH-0580,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0581,1983,1984,December 1983 / January 1984,Hutch; Timmy Judge; Toby Henderson; Charlie Williams,Rise and rise of Team Hutch feature,Factory-team history,v2.0 chronological census,EPH-0581,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0582,1983,1984,December 1983 / January 1984,Aero; Zytec,Aero Zytec precision wheel technical advertisement,Product literature,v2.0 chronological census,EPH-0582,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0583,1983,1984,December 1983 / January 1984,Weinmann,Weinmann BMX braking-system technical advertisement,Product literature,v2.0 chronological census,EPH-0583,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0584,1983,1984,December 1983 / January 1984,Condor,"Condor 1, Condor 3, Condor 5 and 16-inch range advertisement",Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0584,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0585,1983,1984,December 1983 / January 1984,Halfords; Kashimax; Trax Pro; Landar; Suntour,Halfords Christmas BMX accessories campaign,Retailer advertisement / price list,v2.0 chronological census,EPH-0585,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0586,1983,1984,December 1983 / January 1984,BMX Action Bike; Race Inc; Kuwahara; DP Racing; Condor,BMX Action Bike Bonanza reader survey and 101-prize draw,Contest entry form / promotion,v2.0 chronological census,EPH-0586,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0587,1983,1984,December 1983 / January 1984,BMX Action Bike; Neil Stephens,Framestand freestyle lesson,Product-history object,v2.0 chronological census,EPH-0587,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0588,1983,1984,December 1983 / January 1984,DP Racing,"DP Mini, Firebird Delta II and Freestyler product campaign",Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0588,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0589,1983,1984,December 1983 / January 1984,Skyway; East Hill BMX dealer,Skyway winter wheel and accessory offer,Retailer advertisement / price list,v2.0 chronological census,EPH-0589,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0590,1983,1984,December 1983 / January 1984,Schofield Cycles,Schofield Cycles complete-bike and component price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0590,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0591,1983,1984,December 1983 / January 1984,Skyway; Bob Medrano; Bob Haro,"Skyway street, race and freestyle product-range campaign",Team/product advertisement,v2.0 chronological census,EPH-0591,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0592,1983,1984,December 1983 / January 1984,JMC; Tange; Suntour,JMC Mini and headset-tuning product page,Product literature,v2.0 chronological census,EPH-0592,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0593,1983,1984,December 1983 / January 1984,Puch; Steyr-Daimler-Puch,Puch BMX Invader advertisement,Magazine advertisement,v2.0 chronological census,EPH-0593,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0594,1983,1984,December 1983 / January 1984,GT; GBGT,GT Team I and Team II attack campaign,Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0594,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0595,1983,1984,December 1983 / January 1984,BMX Action Bike; Chad Reynolds; Charlie Reynolds,One-wheel BMX unicycle experiment,Product-history object,v2.0 chronological census,EPH-0595,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0596,1983,1984,December 1983 / January 1984,Curtis BMX,"Curtis BMX mini, expert, pro and cruiser frame range",Manufacturer/distributor catalog page,v2.0 chronological census,EPH-0596,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0597,1983,1984,December 1983 / January 1984,Faze 7 BMX,Faze 7 Christmas complete-bike and frame-set deals,Retailer advertisement / price list,v2.0 chronological census,EPH-0597,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0598,1983,1984,December 1983 / January 1984,Dave Spurdens; Hamlyn; Haro,Dave Spurdens BMX book and Haro equipment offer,Product literature,v2.0 chronological census,EPH-0598,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0599,1983,1984,December 1983 / January 1984,NBMXA,NBMXA club affiliations and British BMX rulebook offer,Event registration coupon,v2.0 chronological census,EPH-0599,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0600,1983,1984,December 1983 / January 1984,Skyway; BMX Action Bike; Malcolm Stapleton,Skyway T/A ABMX Thrash Test,Product literature,v2.0 chronological census,EPH-0600,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0601,1983,1984,December 1983 / January 1984,BMX Action Bike; Ipswich BMX; Eersel BMX,Anglo-Dutch International racing feature at Ipswich,Archive collection,v2.0 chronological census,EPH-0601,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0602,1983,1984,December 1983 / January 1984,BMX Action Bike; Jumping Jack,Jumping Jack recurring editorial/cartoon installment,Archive collection,v2.0 chronological census,EPH-0602,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Period placement; exact page/installment detail open
CHR-0603,1983,1984,December 1983 / January 1984,BMX Action Bike; Zeronine; Kool-Stop; Sharp Racing Products; Spectra; Epoch; Hotshot; MKS; Haro; Strongs; California Racing Designs,Trick Stuff December product-news roundup,Product announcement / kit,v2.0 chronological census,EPH-0603,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0604,1983,1984,December 1983 / January 1984,BMX Action Bike; Tange; Suntour,Grease Monkey steering-head maintenance guide,Product literature,v2.0 chronological census,EPH-0604,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0605,1984,1984,February 1984,ACS; Mike Buff,ACS Z-Wheels “Z-Wheel Zone” Mike Buff campaign,Magazine advertisement,v2.0 chronological census,EPH-0605,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0606,1984,1984,February 1984,BMX Action Bike; Huffy; Stu Thomsen; Greg Hill; Skyway; GT; Kuwahara; Hutch,"February Hotlines industry, sponsorship, and event roundup",Archive collection,v2.0 chronological census,EPH-0606,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0607,1984,1984,February 1984,Stechford Cycles,Stechford Cycles February component and apparel price list,Retailer advertisement / price list,v2.0 chronological census,EPH-0607,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0608,1984,1984,February 1984,Sussex BMX Centre; Mongoose; Andy Ruffell,Sussex BMX Centre Pro-Class Mongoose opening promotion,Contest entry form / promotion,v2.0 chronological census,EPH-0608,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0609,1984,1984,February 1984,Falcon Cycles; Falcon Pro Flyers,Falcon Flyers BMX range campaign,Team/product advertisement,v2.0 chronological census,EPH-0609,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0610,1984,1984,February 1984,BMX Action Bike; IBMXF; UKBMX,United Kingdom pro and semi-pro class debate,Archive collection,v2.0 chronological census,EPH-0610,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0611,1984,1984,February 1984,DKS,"DKS Anaconda, Rattlesnake, and Golden Mile model campaign",Product literature,v2.0 chronological census,EPH-0611,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0612,1984,1984,February 1984,Tioga,Tioga component-technology campaign,Product literature,v2.0 chronological census,EPH-0612,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0613,1984,1984,February 1984,Curtis BMX,Curtis Expert frame-family campaign,Product literature,v2.0 chronological census,EPH-0613,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0614,1984,1984,February 1984,Franz Bruckl; BMX Action Bike,Franz Bruckl two-direction bicycle feature,Product-history object,v2.0 chronological census,EPH-0614,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0615,1984,1984,February 1984,Weinmann; Chicken & Sons,Weinmann BMX braking and rim-system campaign,Product literature,v2.0 chronological census,EPH-0615,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0616,1984,1984,February 1984,Kelloggs; Channel 4; BMX Action Bike,Kelloggs and Channel 4 BMX Championships announcement,Event notice / contact flyer,v2.0 chronological census,EPH-0616,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0617,1984,1984,February 1984,Wolber; Claude Vuillemont; Jean Lafond,Wolber BMX ice-racing feature,Archive collection,v2.0 chronological census,EPH-0617,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0618,1984,1984,February 1984,Fox Factor; J & B Associates,Fox Factor sticker and Fox of the Month promotion,Contest entry form / promotion,v2.0 chronological census,EPH-0618,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0619,1984,1984,February 1984,Surrey BMX,"Surrey BMX February complete-bike, frame, and component price list",Retailer advertisement / price list,v2.0 chronological census,EPH-0619,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
CHR-0620,1984,1984,February 1984,Rebel BMX Products,"Rebel Pro-Race, handlebar, and pad-range campaign",Product literature,v2.0 chronological census,EPH-0620,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/194-february-nineteen-eighty-four,Dated/period placement
