Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0350,1983,1983,August 1983,BMX Action Bike; UKBMX; NBMXA; regional organizers,August 1983 BMX race calendar,Event notice / contact flyer,v1.2 chronological census,EPH-0350,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0351,1983,1983,August 1983,Ammaco; Mongoose; Earls Court,Earls Court fastest-lap Supergoose III competition,Event prize promotion,v1.2 chronological census,EPH-0351,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0352,1983,1983,August 1983,Halfords; Suntour; Raleigh,Halfords BMX product information offer,Information-pack mailer,v1.2 chronological census,EPH-0352,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0353,1983,1983,August 1983,Kuwahara; Gecko Leisure Products,Kuwahara Nova race-ready complete-bike campaign,Magazine advertisement,v1.2 chronological census,EPH-0353,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0354,1983,1983,August 1983,Wheels BMX facility,Wheels photofinish and electronic race-information systems,Product literature,v1.2 chronological census,EPH-0354,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0355,1983,1983,August 1983,BMX Action Bike; Wheels; Andy Patterson; Tim March,1983 European Championships first-round report,Archive collection,v1.2 chronological census,EPH-0355,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0356,1983,1983,August 1983,Wonder UK Portable Power,Wonder rear cycle-light relaunch advertisement,Product literature,v1.2 chronological census,EPH-0356,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0357,1983,1983,August 1983,Hotshot BMX Racing; Uni; Turbo Mag,Hotshot Uni seat-cover and Turbo-Mag product panel,Product announcement / kit,v1.2 chronological census,EPH-0357,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0358,1983,1983,August 1983,King Sticker,King Sticker five-sticker packet offer,Information-pack mailer,v1.2 chronological census,EPH-0358,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0359,1983,1983,August 1983,Suntal Cycles; Raleigh; Falcon; Yamaha; Diamond Back; Kuwahara,"Suntal Cycles Burners, complete bikes, and wheel price advertisement",Retailer advertisement / price list,v1.2 chronological census,EPH-0359,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0360,1983,1983,August 1983,GT; Greg Hill; GB GT,GT world-champion brand advertisement,Team advertisement,v1.2 chronological census,EPH-0360,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0361,1983,1983,August 1983,Greg Hill; GT; BMX Action Bike,Greg Hill World Champion profile,Archive collection,v1.2 chronological census,EPH-0361,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0362,1983,1983,August 1983,BMX Action Bike; Aero,Reporter-for-a-day Aero racewear competition,Contest entry form / promotion,v1.2 chronological census,EPH-0362,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0363,1983,1983,August 1983,BMX Action Bike; Sharp Racing Products,Bearing-protection maintenance guide,Product literature,v1.2 chronological census,EPH-0363,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0364,1983,1983,August 1983,Shiner; SE Racing; Panda,Shiner free decal and sales-sheet trade offer,Information-pack mailer,v1.2 chronological census,EPH-0364,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0365,1983,1983,August 1983,Supertune BMX Racing; GT; Suntour; Oakley; Araya,Supertune BMX August mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0365,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0366,1983,1983,August 1983,Stechford Cycles; Tange; ACS; CW; Oakley; Shimano,Stechford Cycles component and racewear price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0366,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0367,1983,1983,August 1983,Just BMX; Skyway; Haro; Raleigh,Just BMX Bournemouth stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0367,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0368,1983,1983,August 1983,Super Discount; Mongoose; PK Ripper; Haro; Firebird,Super Discount Nottingham BMX warehouse advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0368,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0369,1983,1983,August 1983,Suntour,Suntour three-piece crank technical advertisement,Product literature,v1.2 chronological census,EPH-0369,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0370,1983,1983,August 1983,Superfox; BMX Action Bike,Superfox complete-bike editorial test,Product-history object,v1.2 chronological census,EPH-0370,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0371,1983,1983,August 1983,BMX Action Bike; No Crak; Citadel; Squire,BMX security-lock comparison test,Product-history object,v1.2 chronological census,EPH-0371,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0372,1983,1983,August 1983,BMX Action Bike; Raleigh,Aero Pro Burner starter-signal competition,Contest entry form / promotion,v1.2 chronological census,EPH-0372,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0373,1983,1983,August 1983,Sales Cycles Warehouse; Yamaha; Silverfox; Raleigh; Diamond Back; Shimano,Sales Cycles Warehouse August complete-bike and parts advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0373,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0374,1983,1983,August 1983,Leechi; Landar Components,Leechi BMX grips and accessories advertisement,Magazine advertisement,v1.2 chronological census,EPH-0374,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0375,1983,1983,August 1983,Bob Haro; BMX Action Bike,Haro Freestyle Moves August instructional extract,Product literature,v1.2 chronological census,EPH-0375,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0376,1983,1983,August 1983,Rapido; Clarkmoor,"Rapido Gold Duster, Black Shadow, and Gladiator campaign",Product literature,v1.2 chronological census,EPH-0376,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0377,1983,1983,August 1983,No Crak; SL Chainsport Distributors,No Crak high-security chain-lock advertisement,Product literature,v1.2 chronological census,EPH-0377,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0378,1983,1983,August 1983,Langsett Cycles; Araya; Shimano; Takagi,Langsett Cycles August parts advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0378,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0379,1983,1983,August 1983,Darwen BMX retailer; Diamond Back; Mongoose; Kuwahara,Darwen race-shop and indoor-track promotion,Dealer/shop advertisement,v1.2 chronological census,EPH-0379,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0380,1983,1983,August 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike back-copy mailer,Catalog mailer,v1.2 chronological census,EPH-0380,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0381,1983,1983,August 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike blue-and-gold binder offer,Catalog mailer,v1.2 chronological census,EPH-0381,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0382,1983,1983,August 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike ten-issue subscription rate card,Catalog mailer,v1.2 chronological census,EPH-0382,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0383,1983,1983,August 1983,BMX Centre Mousehole; Diamond Back; Haro; Fox,BMX Centre Mousehole August stock and Viper announcement,Dealer/shop advertisement,v1.2 chronological census,EPH-0383,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0384,1983,1983,August 1983,Schofields; Haro; Skyway,Schofields Haro and Skyway frame discount advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0384,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0385,1983,1983,August 1983,SportsPlus,SportsPlus BMX track-design service advertisement,Product literature,v1.2 chronological census,EPH-0385,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0386,1983,1983,August 1983,OT Cycles,OT Cycles custom-built dream-machine service,Product announcement / kit,v1.2 chronological census,EPH-0386,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0387,1983,1983,August 1983,Stu Diggens; Kuwahara; Redline; BMX Action Bike,Stu Diggens Me & My Bike profile,Archive collection,v1.2 chronological census,EPH-0387,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0388,1983,1983,August 1983,Skyway; Steve Shobert; Andy Patterson,Skyway factory-team Horizons advertisement,Team advertisement,v1.2 chronological census,EPH-0388,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0389,1983,1983,August 1983,Allen’s BMX Centre,Allen’s BMX Centre August parts price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0389,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0390,1983,1983,August 1983,Dave Kane Cycles; Diamond Back; Mongoose; Kuwahara,Dave Kane Cycles Ireland BMX shop advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0390,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0391,1983,1983,August 1983,Bates Cycles; Haro; Silverfox; Superfox,Bates Cycles regional stock and mail-order advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0391,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0392,1983,1983,August 1983,Madigan Cycles,Madigan Cycles Carrickfergus BMX and club advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0392,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0393,1983,1983,August 1983,Conway; Kuwahara; Puch,Conway Tyneside BMX specialist advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0393,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0394,1983,1983,August 1983,Bolton BMX Centre; Mongoose; Diamond Back; GT; Firebird,Bolton BMX Centre brand-stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0394,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0395,1983,1983,August 1983,Purley Cycle Sport; Pedalers,Purley Cycle Sport and Pedalers brand-stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0395,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-0396,1983,1983,August 1983,Ukai; Panaracer; Gecko,Ukai narrow-rim and Panaracer tyre trend report,Product literature,v1.2 chronological census,EPH-0396,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,Dated/period placement
CHR-029,1983,1983,December 1983 issue,Langsett Cycles,Langsett Cycles BMX product advertisement,Dealer advertisement / price-list lead,v0.9,EPH-0060,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/87-december%20%2F%20january-eighty-three,Dated/period placement
CHR-0194,1983,1983,February/March 1983,UNI; Hotshot BMX,UNI eight-ounce BMX seat launch,Product announcement / kit,v1.1 chronological census,EPH-0194,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0195,1983,1983,February/March 1983,SR Cycles,SR Cycles bicycle-reservation and free-delivery offer,Dealer advertisement / price-list lead,v1.1 chronological census,EPH-0195,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0196,1983,1983,February/March 1983,Holdsworth BMX Centres,Holdsworth BMX Centres multi-location advertisement,Dealer/shop advertisement,v1.1 chronological census,EPH-0196,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0197,1983,1983,February/March 1983,BMX Action Bike,ABMX light set and reflective-clip offer,Information-pack mailer,v1.1 chronological census,EPH-0197,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0198,1983,1983,February/March 1983,BMX Action Bike,ABMX blue-and-gold binder offer,Catalog mailer,v1.1 chronological census,EPH-0198,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0199,1983,1983,February/March 1983,BMX Action Bike,ABMX blue-and-yellow race-shirt offer,Information-pack mailer,v1.1 chronological census,EPH-0199,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0200,1983,1983,February/March 1983,Araya,Araya ADX-7W aero-rim product notice,Product literature,v1.1 chronological census,EPH-0200,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0201,1983,1983,February/March 1983,Naga,Naga chromoly and fluted-alloy seatpost range,Product literature,v1.1 chronological census,EPH-0201,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0202,1983,1983,February/March 1983,MKS,MKS BM-10 and Grafight-X pedal range,Product literature,v1.1 chronological census,EPH-0202,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0203,1983,1983,February/March 1983,Raleigh; Cycle Warehouse,Raleigh Burner five-model retail price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0203,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0204,1983,1983,February/March 1983,Max; Alans BMX,"Max checker hats, jerseys, and race-pants advertisement",Retailer advertisement / price list,v1.1 chronological census,EPH-0204,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0205,1983,1983,February/March 1983,Halfords; BMX Action Bike,Halfords BMX Nations Cup pre-registration form,Event registration coupon,v1.1 chronological census,EPH-0205,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0206,1983,1983,February/March 1983,BMX Action Bike; Firebird; DP Racing,Great Meeting survey and Firebird frame-set competition,Contest entry form / promotion,v1.1 chronological census,EPH-0206,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0207,1983,1983,February/March 1983,Cycle Trader,Cycle Trader BMX retail survey issue advertisement,Product literature,v1.1 chronological census,EPH-0207,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0208,1983,1983,February/March 1983,YES Products; BMX Action Bike,YES Products word-building competition,Contest entry form,v1.1 chronological census,EPH-0208,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0209,1983,1983,February/March 1983,Firebird; DP Racing,Firebird British chromoly frame-set feature,Product-history object,v1.1 chronological census,EPH-0209,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0210,1983,1983,February/March 1983,Mongoose,Mongoose Pro Class complete-bike test,Product-history object,v1.1 chronological census,EPH-0210,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0211,1983,1983,February/March 1983,Mongoose,Mongoose Pro Class lightweight wheel system,Product literature,v1.1 chronological census,EPH-0211,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0212,1983,1983,February/March 1983,Bournemouth BMX,Bournemouth BMX track-focus report,Archive collection,v1.1 chronological census,EPH-0212,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0213,1983,1983,February/March 1983,Diatron,Diatron Wildcat helmet and race-pants advertisement,Retailer advertisement / price list,v1.1 chronological census,EPH-0213,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0214,1983,1983,February/March 1983,Surrey BMX; Kuwahara,Surrey BMX Kuwahara complete-bike price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0214,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0215,1983,1983,February/March 1983,Surrey BMX; Race Inc; GT; MCS; PK Ripper; Torker; JMC,Surrey BMX frame-and-fork price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0215,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0216,1983,1983,February/March 1983,Surrey BMX; Skyway; ACS; Ukai; SunTour,Surrey BMX wheel-system price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0216,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0217,1983,1983,February/March 1983,Hadley,Hadley precision bottom-bracket listing,Product literature,v1.1 chronological census,EPH-0217,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0218,1983,1983,February/March 1983,Haro,Haro Freestyle Moves book offer,Catalog mailer,v1.1 chronological census,EPH-0218,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0219,1983,1983,February/March 1983,Redline,Redline Flight Cranks 401 Series listing,Product literature,v1.1 chronological census,EPH-0219,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0220,1983,1983,February/March 1983,Vans,Vans Style 95 BMX shoe listing,Product literature,v1.1 chronological census,EPH-0220,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0221,1983,1983,February/March 1983,BMX Action Bike,ABMX national track-list publication,Archive collection,v1.1 chronological census,EPH-0221,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0296,1983,1983,July 1983,ACS; Gecko Leisure Products,ACS Z Rims guarantee campaign,Product literature,v1.2 chronological census,EPH-0296,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0297,1983,1983,July 1983,Just BMX; Tange; Pro-Star; Skyway; Haro; Raleigh,Just BMX opening offer and complete stock advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0297,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0298,1983,1983,July 1983,Reynolds,Reynolds 531 and 501 BMX frame-tubing advertisement,Product literature,v1.2 chronological census,EPH-0298,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0299,1983,1983,July 1983,BMX Action Bike; Yes Products; BMX Record,Yes Products Words contest results and BMX Record newsletter notice,Archive collection,v1.2 chronological census,EPH-0299,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0300,1983,1983,July 1983,SR Cycles; Diamond Back; Mongoose; Skyway; ACS; Araya,"SR Cycles Diamond Back, Mongoose, and wheel price advertisement",Retailer advertisement / price list,v1.2 chronological census,EPH-0300,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0301,1983,1983,July 1983,DP Racing; Firebird; Reynolds,Firebird Delta II frame advertisement,Product announcement / kit,v1.2 chronological census,EPH-0301,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0302,1983,1983,July 1983,Halfords,Halfords Turbo 20X colouring competition and T-shirt promotion,Contest entry form / promotion,v1.2 chronological census,EPH-0302,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0303,1983,1983,July 1983,Wimborne BMX; BMX Action Bike,Wimborne BMX track-focus guide,Archive collection,v1.2 chronological census,EPH-0303,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0304,1983,1983,July 1983,Huffy; C. W. Toys,Huffy Pro Lightning brand advertisement,Magazine advertisement,v1.2 chronological census,EPH-0304,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0305,1983,1983,July 1983,BMX Action Bike; UKBMX; NBMXA; regional organizers,July 1983 BMX race and exhibition calendar,Event notice / contact flyer,v1.2 chronological census,EPH-0305,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0306,1983,1983,July 1983,Bunney’s Bikes; GT; Redline; Kuwahara; Diamond Back; Raleigh,Bunney’s Bikes Nottingham stock and finance advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0306,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0307,1983,1983,July 1983,Kryptonite; Ron Kitching,Kryptonite Megalock BMX security advertisement,Product literature,v1.2 chronological census,EPH-0307,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0308,1983,1983,July 1983,Robinson; Alans BMX Distributors,Robinson 1983 frameset catalog and sticker offer,Catalog mailer,v1.2 chronological census,EPH-0308,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0309,1983,1983,July 1983,S. J. Clark Cables,Clark’s Power-Glide BMX brake-cable advertisement,Product literature,v1.2 chronological census,EPH-0309,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0310,1983,1983,July 1983,NBMXA; Derby BMX; BMX Action Bike,NBMXA Derby stadium national race report,Archive collection,v1.2 chronological census,EPH-0310,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0311,1983,1983,July 1983,BMX Action Bike; UKBMX Publications,ABMX Sales and Swaps coupon,Dealer advertisement / price-list lead,v1.2 chronological census,EPH-0311,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0312,1983,1983,July 1983,BMX Action Bike; Bob Haro; Haro Designs,Bob Haro gear caption competition,Contest entry form / promotion,v1.2 chronological census,EPH-0312,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0313,1983,1983,July 1983,Sharp Racing Products,Sharp Racing Products bottom-bracket boot advertisement,Product announcement / kit,v1.2 chronological census,EPH-0313,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0314,1983,1983,July 1983,Supertune BMX Racing; GT; Diamond Back; Robinson; Suntour; Oakley,Supertune BMX comprehensive July mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0314,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0315,1983,1983,July 1983,GT; Greg Hill; GB GT,"GT Greg Hill poster, stickers, and price-list mailer",Information-pack mailer,v1.2 chronological census,EPH-0315,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0316,1983,1983,July 1983,Yamaha; Amoco Leisure,Yamaha Racers free colour-brochure offer,Information-pack mailer,v1.2 chronological census,EPH-0316,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
