Price Observation ID,Source Object ID,Brand,Product / Model,Product Type,Issue / Date,Price Numeric,Currency,Displayed Price,Price Basis,Geography / Context,Source Type,Directness / Evidence,Confidence,Source URL,Rights Code,Observation Key,Duplicate Decision,Normalization Note,Accessed
ABMX-PR-0138,V12-ABMX-0268,Skyway,Tuff II wheel pair,Wheelset,July 1983,64,GBP,£64.00,Advertised mail-order price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,skyway tuff ii wheel pair july 1983 64 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0139,V12-ABMX-0272,Johar,Chrome BMX pad set,Pad set,July 1983,7,GBP,Around £7,Approximate retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,johar chrome bmx pad set july 1983 7 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0140,V12-ABMX-0272,Lee Cooper,Denim BMX pad set,Pad set,July 1983,6,GBP,Around £6,Approximate retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,lee cooper denim bmx pad set july 1983 6 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0141,V12-ABMX-0272,Superline,Foam grips,Grips,July 1983,3.95,GBP,£3.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,superline foam grips july 1983 3 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0142,V12-ABMX-0272,Kuwahara,Chromoly 12-speed mountain bike,Complete bicycle,July 1983,600,GBP,£600,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,kuwahara chromoly 12 speed mountain bike july 1983 600 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0143,V12-ABMX-0273,City BMX,"Pro race pants, small sizes",Protective apparel,July 1983,15.95,GBP,£15.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,city bmx pro race pants small sizes july 1983 15 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0144,V12-ABMX-0273,City BMX,Fibre-Lite helmet,Protective equipment,July 1983,7.95,GBP,£7.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,city bmx fibre lite helmet july 1983 7 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0145,V12-ABMX-0277,BMX Action Bike,Ten-issue UK subscription,Subscription,July 1983,8.6,GBP,£8.60,Subscription price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,bmx action bike ten issue uk subscription july 1983 8 6 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0146,V12-ABMX-0278,Kuwahara,E.T. Replica complete bicycle,Complete bicycle,July 1983,139.5,GBP,£139.50 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,kuwahara e t replica complete bicycle july 1983 139 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0147,V12-ABMX-0279,Len’s BMX Centre,Alloy racing wheel pair,Wheelset,July 1983,25,GBP,£25.00 per pair,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,INDEX-ONLY,len s bmx centre alloy racing wheel pair july 1983 25 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 62 july nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0148,V12-ABMX-0298,Raleigh,Burner complete bicycle,Complete bicycle,August 1983,89.95,GBP,From £89.95,Advertised starting price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,raleigh burner complete bicycle august 1983 89 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0149,V12-ABMX-0298,Yamaha,Complete bicycle,Complete bicycle,August 1983,99.95,GBP,From £99.95,Advertised starting price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,yamaha complete bicycle august 1983 99 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0150,V12-ABMX-0298,Diamond Back,Silver Streak,Complete bicycle,August 1983,195,GBP,£195,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,diamond back silver streak august 1983 195 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0151,V12-ABMX-0298,Kuwahara,KZ 83 Aero frame and forks,Frame and fork set,August 1983,145,GBP,£145,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,kuwahara kz 83 aero frame and forks august 1983 145 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0152,V12-ABMX-0298,Skyway,Tuff wheel pair,Wheelset,August 1983,59.95,GBP,£59.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,skyway tuff wheel pair august 1983 59 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0153,V12-ABMX-0298,ACS,Z wheel pair,Wheelset,August 1983,45,GBP,£45,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,acs z wheel pair august 1983 45 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0154,V12-ABMX-0298,Wildcat,Full-face helmet,Protective equipment,August 1983,12.95,GBP,£12.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,wildcat full face helmet august 1983 12 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0155,V12-ABMX-0298,Araya,Alloy wheel pair,Wheelset,August 1983,35,GBP,£35,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,araya alloy wheel pair august 1983 35 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0156,V12-ABMX-0298,Generic alloy,Alloy wheel pair,Wheelset,August 1983,21,GBP,£21,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,generic alloy alloy wheel pair august 1983 21 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0157,V12-ABMX-0298,Firebird,Frame and fork set,Frame and fork set,August 1983,59.95,GBP,£59.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,firebird frame and fork set august 1983 59 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0158,V12-ABMX-0305,Tange,TRX/ARX forks,Fork,August 1983,19.95,GBP,£19.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,tange trx arx forks august 1983 19 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0159,V12-ABMX-0305,ACS,Z rim pair,Rim pair,August 1983,45,GBP,£45.00 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,acs z rim pair august 1983 45 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0160,V12-ABMX-0305,CW,Pro/Expert bars,Handlebar,August 1983,19.95,GBP,£19.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,cw pro expert bars august 1983 19 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0161,V12-ABMX-0305,Shimano,DX pedal pair,Pedals,August 1983,14.95,GBP,£14.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,shimano dx pedal pair august 1983 14 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0162,V12-ABMX-0305,California Lite,Chequered pad set,Pad set,August 1983,7.62,GBP,£7.62,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,california lite chequered pad set august 1983 7 62 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0163,V12-ABMX-0305,Haro,Techplate,Number plate,August 1983,10.31,GBP,£10.31,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,haro techplate august 1983 10 31 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0164,V12-ABMX-0305,MKS,Grafight pedals,Pedals,August 1983,11.9,GBP,£11.90,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,mks grafight pedals august 1983 11 9 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0165,V12-ABMX-0304,GT,Pad set,Pad set,August 1983,7.94,GBP,£7.94,Advertised mail-order price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,gt pad set august 1983 7 94 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0166,V12-ABMX-0304,Torker,Pad set,Pad set,August 1983,10.37,GBP,£10.37,Advertised mail-order price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,torker pad set august 1983 10 37 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0167,V12-ABMX-0308,Suntour,Three-piece crankset,Crankset,August 1983,23,GBP,Around £23,Approximate retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,suntour three piece crankset august 1983 23 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0168,V12-ABMX-0308,Suntour,Chainring,Chainring,August 1983,9,GBP,Around £9,Approximate retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,suntour chainring august 1983 9 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0169,V12-ABMX-0308,Suntour,Bottom bracket,Bottom bracket,August 1983,8,GBP,Around £8,Approximate retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,suntour bottom bracket august 1983 8 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0170,V12-ABMX-0310,No Crak,Heavy-duty chain lock,Bicycle lock,August 1983,39.5,GBP,£39.50,Editorial test price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,no crak heavy duty chain lock august 1983 39 5 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0171,V12-ABMX-0310,No Crak,Two-ended chain lock,Bicycle lock,August 1983,20,GBP,Around £20,Approximate editorial price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,no crak two ended chain lock august 1983 20 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0172,V12-ABMX-0310,Citadel,D-lock,Bicycle lock,August 1983,5,GBP,Under £5,Approximate editorial price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,citadel d lock august 1983 5 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0173,V12-ABMX-0310,Squire,Six-foot cable lock,Bicycle lock,August 1983,3.65,GBP,£3.65,Editorial test price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,squire six foot cable lock august 1983 3 65 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0174,V12-ABMX-0310,Squire,Eighteen-inch Ring of Steel,Bicycle lock,August 1983,1.99,GBP,£1.99,Editorial test price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,squire eighteen inch ring of steel august 1983 1 99 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0175,V12-ABMX-0312,Raleigh,Pro Burner,Complete bicycle,August 1983,195,GBP,£195.00,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,raleigh pro burner august 1983 195 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0176,V12-ABMX-0312,Raleigh,Ultra Burner,Complete bicycle,August 1983,115,GBP,£115.00,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,raleigh ultra burner august 1983 115 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0177,V12-ABMX-0312,Raleigh,Extra Burner,Complete bicycle,August 1983,89.95,GBP,£89.95,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,raleigh extra burner august 1983 89 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0178,V12-ABMX-0312,Skyway,Tuff II wheel pair,Wheelset,August 1983,55,GBP,£55.00 including postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,skyway tuff ii wheel pair august 1983 55 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0179,V12-ABMX-0312,Araya,7X wheel pair,Wheelset,August 1983,39.95,GBP,£39.95 including postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,araya 7x wheel pair august 1983 39 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0180,V12-ABMX-0317,Araya / Suzue,ADX wheel pair,Wheelset,August 1983,39.95,GBP,£39.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,araya suzue adx wheel pair august 1983 39 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0181,V12-ABMX-0317,Shimano,DX pedal pair,Pedals,August 1983,12.95,GBP,£12.95 plus postage,Advertised retail price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/63-august-nineteen-eighty-three,INDEX-ONLY,shimano dx pedal pair august 1983 12 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 63 august nineteen eighty three,RETAIN — source-specific observation,Source-specific advertised amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
