Canonical Object ID,Title,Brand / Promoter,Date Text,Object Type,Source Occurrence Count,Member Record IDs,Duplicate Group,Canonical Decision,Confidence,Rights Code,Research Status,Object URL,Category ID,Primary Category
OBJ-0257,Best of 1982 prize-winner follow-up,BMX Action Bike; Bell; Skyway; Diamond Back,June 1983,Archive collection,1,EPH-0267,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0257,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0258,Moto-X Fox reader-photo competition,BMX Action Bike; Moto-X Fox,June 1983,Contest entry form / promotion,1,EPH-0268,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0258,PKR-CAT-004,Contests and promotions
OBJ-0259,June 1983 BMX race calendar,BMX Action Bike; UKBMX; NBMXA; regional organizers,June 1983,Event notice / contact flyer,1,EPH-0269,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0259,PKR-CAT-005,"Events, registration, and membership"
OBJ-0260,Isle of Wight inaugural BMX meeting report,Isle of Wight BMX organizers; BMX Action Bike,June 1983,Archive collection,1,EPH-0270,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0260,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0261,BMX Superstore Kuwahara E.T. Replica special,BMX Superstore; Kuwahara,June 1983,Retailer advertisement / price list,1,EPH-0271,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0261,PKR-CAT-002,Advertisements and price lists
OBJ-0262,Team Henderson mail-order parts and free-sticker offer,Team Henderson BMX Mail Order Centre; Haro; California Lite; CW; Renthal,June 1983,Dealer price-list / sticker offer,1,EPH-0272,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0262,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0263,Langsett Cycles BMX parts price advertisement,Langsett Cycles; MX 100; Sharp; Elina; Suntour; Haro,June 1983,Retailer advertisement / price list,1,EPH-0273,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0263,PKR-CAT-002,Advertisements and price lists
OBJ-0264,BMX Centre Mousehole stock and mail-order advertisement,BMX Centre Mousehole; Mongoose; Kuwahara; Torker; GT; Robinson,June 1983,Dealer/shop advertisement,1,EPH-0274,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0264,PKR-CAT-007,Dealers and distributors
OBJ-0265,BMX Action Bike monthly subscription promotion,BMX Action Bike; UKBMX Publications,June 1983,Catalog mailer,1,EPH-0275,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0265,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0266,ABMX free Sales and Swaps coupon,BMX Action Bike; UKBMX Publications,June 1983,Dealer advertisement / price-list lead,1,EPH-0276,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0266,PKR-CAT-007,Dealers and distributors
OBJ-0267,Ammaco Team Pro prize-bike competition,BMX Action Bike; Ammaco,June 1983,Contest entry form / promotion,1,EPH-0277,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0267,PKR-CAT-004,Contests and promotions
OBJ-0268,Rivat BMX shoe advertisement,Rivat; March Racing Developments,June 1983,Retailer advertisement / price list,1,EPH-0278,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0268,PKR-CAT-002,Advertisements and price lists
OBJ-0269,Halfords NEC indoor championship report,Halfords; BMX Action Bike; Bob Haro,June 1983,Archive collection,1,EPH-0279,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0269,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0270,Grasby track-focus course guide,Grasby BMX; BMX Action Bike,June 1983,Archive collection,1,EPH-0280,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0270,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0271,ACS Z Rims guarantee advertisement,ACS; Gecko Leisure Products,June 1983,Product literature,1,EPH-0281,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0271,PKR-CAT-001,Catalogs and product literature
OBJ-0272,Grease Monkey tyre-selection guide,BMX Action Bike; IRC; National; Mitsuboshi,June 1983,Product literature,1,EPH-0282,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0272,PKR-CAT-001,Catalogs and product literature
OBJ-0273,Supertune BMX comprehensive mail-order price list,Supertune BMX Racing; GT; Diamond Back; Robinson; Suntour; Oakley,June 1983,Retailer advertisement / price list,1,EPH-0283,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0273,PKR-CAT-002,Advertisements and price lists
OBJ-0274,Yes Products dealer trade-promotion quiz,Yes Products,June 1983,Dealer/shop advertisement,1,EPH-0284,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0274,PKR-CAT-007,Dealers and distributors
OBJ-0275,California Lite pad-system pro endorsement advertisement,California Lite; Johar of California; Harry Leary; Perry Kramer; Clint Miller; Toby Henderson,June 1983,Product literature,1,EPH-0285,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0275,PKR-CAT-001,Catalogs and product literature
OBJ-0276,Sidehack racing feature,BMX Action Bike; UKBMX; NBMXA; Ammaco-Mongoose,June 1983,Archive collection,1,EPH-0286,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0276,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0277,Diatron Wildcat helmet and racewear advertisement,Diatron; Wildcat,June 1983,Retailer advertisement / price list,1,EPH-0287,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0277,PKR-CAT-002,Advertisements and price lists
OBJ-0278,Haro Freestyle Moves aerial instructional extract,Bob Haro; Haro; BMX Action Bike,June 1983,Product literature,1,EPH-0288,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0278,PKR-CAT-001,Catalogs and product literature
OBJ-0279,NBMXA rulebook and membership offer,NBMXA,June 1983,Event registration coupon,1,EPH-0289,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0279,PKR-CAT-005,"Events, registration, and membership"
OBJ-0280,Ammaco Team Mongoose championship advertisement,Ammaco; Mongoose; Wayne Llewellyn,June 1983,Team advertisement,1,EPH-0290,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0280,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0281,Desert Rats Sahara cruiser expedition,Desert Rats; Ritchey; BMX Action Bike,June 1983,Archive collection,1,EPH-0291,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0281,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0282,Superbike BMX Centre frame and component advertisement,Superbike BMX Centre; SB Racing; Oakley; Vector; JMC; CW; Patterson,June 1983,Retailer advertisement / price list,1,EPH-0292,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0282,PKR-CAT-002,Advertisements and price lists
OBJ-0283,Faze7 one-and-three-eighth-inch wheel and tyre price advertisement,Faze7; Araya; Ukai; Suzue; ACS; Skyway; Panaracer,June 1983,Retailer advertisement / price list,1,EPH-0293,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0283,PKR-CAT-002,Advertisements and price lists
OBJ-0284,UKBMX Europeans and Worlds coach-tour offer,UKBMX; Gary Smith,June 1983,Tour promotion / route notice,1,EPH-0294,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0284,PKR-CAT-005,"Events, registration, and membership"
OBJ-0285,UKBMX points calendar and membership application,UKBMX,June 1983,Event registration coupon,1,EPH-0295,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0285,PKR-CAT-005,"Events, registration, and membership"
OBJ-0286,ACS Z Rims guarantee campaign,ACS; Gecko Leisure Products,July 1983,Product literature,1,EPH-0296,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0286,PKR-CAT-001,Catalogs and product literature
OBJ-0287,Just BMX opening offer and complete stock advertisement,Just BMX; Tange; Pro-Star; Skyway; Haro; Raleigh,July 1983,Retailer advertisement / price list,1,EPH-0297,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0287,PKR-CAT-002,Advertisements and price lists
OBJ-0288,Reynolds 531 and 501 BMX frame-tubing advertisement,Reynolds,July 1983,Product literature,1,EPH-0298,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0288,PKR-CAT-001,Catalogs and product literature
OBJ-0289,Yes Products Words contest results and BMX Record newsletter notice,BMX Action Bike; Yes Products; BMX Record,July 1983,Archive collection,1,EPH-0299,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0289,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0290,"SR Cycles Diamond Back, Mongoose, and wheel price advertisement",SR Cycles; Diamond Back; Mongoose; Skyway; ACS; Araya,July 1983,Retailer advertisement / price list,1,EPH-0300,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0290,PKR-CAT-002,Advertisements and price lists
OBJ-0291,Firebird Delta II frame advertisement,DP Racing; Firebird; Reynolds,July 1983,Product announcement / kit,1,EPH-0301,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0291,PKR-CAT-008,Product announcements and technical material
OBJ-0292,Halfords Turbo 20X colouring competition and T-shirt promotion,Halfords,July 1983,Contest entry form / promotion,1,EPH-0302,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0292,PKR-CAT-004,Contests and promotions
OBJ-0293,Wimborne BMX track-focus guide,Wimborne BMX; BMX Action Bike,July 1983,Archive collection,1,EPH-0303,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0293,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0294,Huffy Pro Lightning brand advertisement,Huffy; C. W. Toys,July 1983,Magazine advertisement,1,EPH-0304,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0294,PKR-CAT-002,Advertisements and price lists
OBJ-0295,July 1983 BMX race and exhibition calendar,BMX Action Bike; UKBMX; NBMXA; regional organizers,July 1983,Event notice / contact flyer,1,EPH-0305,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0295,PKR-CAT-005,"Events, registration, and membership"
OBJ-0296,Bunney’s Bikes Nottingham stock and finance advertisement,Bunney’s Bikes; GT; Redline; Kuwahara; Diamond Back; Raleigh,July 1983,Dealer/shop advertisement,1,EPH-0306,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0296,PKR-CAT-007,Dealers and distributors
OBJ-0297,Kryptonite Megalock BMX security advertisement,Kryptonite; Ron Kitching,July 1983,Product literature,1,EPH-0307,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0297,PKR-CAT-001,Catalogs and product literature
OBJ-0298,Robinson 1983 frameset catalog and sticker offer,Robinson; Alans BMX Distributors,July 1983,Catalog mailer,1,EPH-0308,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0298,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0299,Clark’s Power-Glide BMX brake-cable advertisement,S. J. Clark Cables,July 1983,Product literature,1,EPH-0309,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0299,PKR-CAT-001,Catalogs and product literature
OBJ-0300,NBMXA Derby stadium national race report,NBMXA; Derby BMX; BMX Action Bike,July 1983,Archive collection,1,EPH-0310,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0300,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0301,ABMX Sales and Swaps coupon,BMX Action Bike; UKBMX Publications,July 1983,Dealer advertisement / price-list lead,1,EPH-0311,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0301,PKR-CAT-007,Dealers and distributors
OBJ-0302,Bob Haro gear caption competition,BMX Action Bike; Bob Haro; Haro Designs,July 1983,Contest entry form / promotion,1,EPH-0312,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0302,PKR-CAT-004,Contests and promotions
OBJ-0303,Sharp Racing Products bottom-bracket boot advertisement,Sharp Racing Products,July 1983,Product announcement / kit,1,EPH-0313,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0303,PKR-CAT-008,Product announcements and technical material
OBJ-0304,Supertune BMX comprehensive July mail-order price list,Supertune BMX Racing; GT; Diamond Back; Robinson; Suntour; Oakley,July 1983,Retailer advertisement / price list,1,EPH-0314,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0304,PKR-CAT-002,Advertisements and price lists
OBJ-0305,"GT Greg Hill poster, stickers, and price-list mailer",GT; Greg Hill; GB GT,July 1983,Information-pack mailer,1,EPH-0315,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0305,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0306,Yamaha Racers free colour-brochure offer,Yamaha; Amoco Leisure,July 1983,Information-pack mailer,1,EPH-0316,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0306,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0307,Raleigh Aero Pro Burner editorial test,Raleigh; Tange; BMX Action Bike,July 1983,Product-history object,1,EPH-0317,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0307,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0308,Grease Monkey wheel-maintenance guide,BMX Action Bike; Geoff Barraclough,July 1983,Product literature,1,EPH-0318,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0308,PKR-CAT-001,Catalogs and product literature
OBJ-0309,NBMXA affiliated-club directory,NBMXA,July 1983,Archive collection,1,EPH-0319,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0309,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0310,NBMXA rulebook and membership offer,NBMXA,July 1983,Catalog mailer,1,EPH-0320,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0310,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0311,"Surrey BMX complete-bike, frameset, wheel, and apparel price list",Surrey BMX; Kuwahara; GT; Redline; Haro; Skyway; Hutch,July 1983,Retailer advertisement / price list,1,EPH-0321,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0311,PKR-CAT-002,Advertisements and price lists
OBJ-0312,Pete Middleton Weekend Warrior rider profile,Pete Middleton; Mongoose; BMX Action Bike,July 1983,Archive collection,1,EPH-0322,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0312,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0313,"Rapido Gold Duster, Black Shadow, and Gladiator advertisement",Rapido; Clarkmoor,July 1983,Product literature,1,EPH-0323,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0313,PKR-CAT-001,Catalogs and product literature
OBJ-0314,Haro and Ron Wilton front-wheel-hop instructional feature,Bob Haro; Ron Wilton; BMX Action Bike,July 1983,Product literature,1,EPH-0324,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0314,PKR-CAT-001,Catalogs and product literature
OBJ-0315,"Hotshot new-products panel: Mushroom grips, Eliminator II helmet, and Johar lever cover",Hotshot BMX Racing; Mushroom; Pro-Tec; Johar,July 1983,Product announcement / kit,1,EPH-0325,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0315,PKR-CAT-008,Product announcements and technical material
OBJ-0316,Shiner trade decal and sales-sheet offer,Shiner; SE Racing; Panda,July 1983,Information-pack mailer,1,EPH-0326,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0316,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0317,Sales Cycles Warehouse complete-bike and frameset price advertisement,Sales Cycles Warehouse; Kuwahara; Yamaha; Silverfox; Raleigh; Diamond Back,July 1983,Retailer advertisement / price list,1,EPH-0327,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0317,PKR-CAT-002,Advertisements and price lists
OBJ-0318,Huffy Pro-Lightning power-crazy reader giveaway,BMX Action Bike; Huffy,July 1983,Contest entry form / promotion,1,EPH-0328,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0318,PKR-CAT-004,Contests and promotions
OBJ-0319,Team Henderson July mail-order price list,Team Henderson; Tange; Suntour; CW; Oakley; MKS,July 1983,Retailer advertisement / price list,1,EPH-0329,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0319,PKR-CAT-002,Advertisements and price lists
OBJ-0320,Hwa Fong BMX tyre-range advertisement,Hwa Fong; Landar Components,July 1983,Product literature,1,EPH-0330,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0320,PKR-CAT-001,Catalogs and product literature
OBJ-0321,Shimano DX platform-pedal technical advertisement,Shimano; Middlemores,July 1983,Product literature,1,EPH-0331,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0321,PKR-CAT-001,Catalogs and product literature
OBJ-0322,Ammaco Mongoose Supergoose III advertisement,Ammaco; Mongoose,July 1983,Magazine advertisement,1,EPH-0332,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0322,PKR-CAT-002,Advertisements and price lists
OBJ-0323,Trick Stuff July product announcements,Johar; Lee Cooper; Tim March; Clark’s; Superline; Kuwahara,July 1983,Product announcement / kit,1,EPH-0333,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0323,PKR-CAT-008,Product announcements and technical material
OBJ-0324,City BMX racewear and protective-equipment price advertisement,City BMX,July 1983,Retailer advertisement / price list,1,EPH-0334,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0324,PKR-CAT-002,Advertisements and price lists
OBJ-0325,Bates Cycles and regional dealer stock advertisement,Bates Cycles; Dave Kane Cycles; Conway; Haro; Silverfox; Superfox,July 1983,Dealer/shop advertisement,1,EPH-0335,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0325,PKR-CAT-007,Dealers and distributors
