Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0199,1983,1983,February/March 1983,BMX Action Bike,ABMX blue-and-yellow race-shirt offer,Information-pack mailer,v1.1 chronological census,EPH-0199,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0200,1983,1983,February/March 1983,Araya,Araya ADX-7W aero-rim product notice,Product literature,v1.1 chronological census,EPH-0200,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0201,1983,1983,February/March 1983,Naga,Naga chromoly and fluted-alloy seatpost range,Product literature,v1.1 chronological census,EPH-0201,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0202,1983,1983,February/March 1983,MKS,MKS BM-10 and Grafight-X pedal range,Product literature,v1.1 chronological census,EPH-0202,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0203,1983,1983,February/March 1983,Raleigh; Cycle Warehouse,Raleigh Burner five-model retail price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0203,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0204,1983,1983,February/March 1983,Max; Alans BMX,"Max checker hats, jerseys, and race-pants advertisement",Retailer advertisement / price list,v1.1 chronological census,EPH-0204,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0205,1983,1983,February/March 1983,Halfords; BMX Action Bike,Halfords BMX Nations Cup pre-registration form,Event registration coupon,v1.1 chronological census,EPH-0205,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0206,1983,1983,February/March 1983,BMX Action Bike; Firebird; DP Racing,Great Meeting survey and Firebird frame-set competition,Contest entry form / promotion,v1.1 chronological census,EPH-0206,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0207,1983,1983,February/March 1983,Cycle Trader,Cycle Trader BMX retail survey issue advertisement,Product literature,v1.1 chronological census,EPH-0207,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0208,1983,1983,February/March 1983,YES Products; BMX Action Bike,YES Products word-building competition,Contest entry form,v1.1 chronological census,EPH-0208,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0209,1983,1983,February/March 1983,Firebird; DP Racing,Firebird British chromoly frame-set feature,Product-history object,v1.1 chronological census,EPH-0209,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0210,1983,1983,February/March 1983,Mongoose,Mongoose Pro Class complete-bike test,Product-history object,v1.1 chronological census,EPH-0210,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0211,1983,1983,February/March 1983,Mongoose,Mongoose Pro Class lightweight wheel system,Product literature,v1.1 chronological census,EPH-0211,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0212,1983,1983,February/March 1983,Bournemouth BMX,Bournemouth BMX track-focus report,Archive collection,v1.1 chronological census,EPH-0212,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0213,1983,1983,February/March 1983,Diatron,Diatron Wildcat helmet and race-pants advertisement,Retailer advertisement / price list,v1.1 chronological census,EPH-0213,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0214,1983,1983,February/March 1983,Surrey BMX; Kuwahara,Surrey BMX Kuwahara complete-bike price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0214,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0215,1983,1983,February/March 1983,Surrey BMX; Race Inc; GT; MCS; PK Ripper; Torker; JMC,Surrey BMX frame-and-fork price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0215,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0216,1983,1983,February/March 1983,Surrey BMX; Skyway; ACS; Ukai; SunTour,Surrey BMX wheel-system price list,Retailer advertisement / price list,v1.1 chronological census,EPH-0216,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0217,1983,1983,February/March 1983,Hadley,Hadley precision bottom-bracket listing,Product literature,v1.1 chronological census,EPH-0217,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0218,1983,1983,February/March 1983,Haro,Haro Freestyle Moves book offer,Catalog mailer,v1.1 chronological census,EPH-0218,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0219,1983,1983,February/March 1983,Redline,Redline Flight Cranks 401 Series listing,Product literature,v1.1 chronological census,EPH-0219,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0220,1983,1983,February/March 1983,Vans,Vans Style 95 BMX shoe listing,Product literature,v1.1 chronological census,EPH-0220,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-0221,1983,1983,February/March 1983,BMX Action Bike,ABMX national track-list publication,Archive collection,v1.1 chronological census,EPH-0221,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/59-february%2Fmarch-eighty-three,Dated period-publication placement
CHR-031,1983,1983,October 1983,SR Cycles; SR Jets,SR Cycles product and team promotion,Dealer/shop advertisement,v0.9,EPH-0061,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-033,1985,1985,1985,Mongoose,1985 Repco price list — Mongoose and parts,Distributor price list,v0.8,EPH-0042,,MEDIUM,https://www.bloggingadeadhorse.com/hotfoot2.php,Dated/period placement
CHR-034,1985,1985,Summer 1985,Redline,RL 20 II Prostyler first dedicated freestyle kit,Product announcement / kit,v0.8,EPH-0038,,MEDIUM-HIGH,https://www.redlinevintagebmx.com/the-rl-40-project,Dated/period placement
CHR-035,1987,1987,1987,Dia-Compe,1987 Dia-Compe 182 Aerial Brake Lever,Product literature,v0.5 inherited,EPH-0005,,MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1987-diacompe-182-aerial-brake-lever--731623901972849898/,Dated/period placement
CHR-040,1987,1987,1987,Dyno,DYNO Tour promotional stop listing,Tour promotion / route notice,v0.9,EPH-0058,,MEDIUM,https://previouspage.co.uk/magazines/BMX%20Plus/issues/244-july-nineteen-eighty-seven,Dated/period placement
CHR-042,1987,1987,1987-05-02,Local organizer; Rob Staiger contact,"Ramp Jam — Moorhead, Minnesota",Event notice / contact flyer,v0.9,EPH-0057,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Plus/issues/243-may-nineteen-eighty-seven,Dated/period placement
CHR-036,1987,1987,1987-05-02 to 1987-05-03,AFA,AFA Expert & Pro Contest — Austin,Event entry / pre-registration advertisement,v0.9,EPH-0052,,HIGH,https://previouspage.co.uk/magazines/BMX%20Plus/issues/244-july-nineteen-eighty-seven,Dated/period placement
CHR-041,1987,1987,August 1987,GT; Dyno; Haro; Auburn,Dynamic BMX complete-bike price advertisement,Retailer advertisement / price list,v0.6,EPH-0020,,MEDIUM-HIGH for clear rows,https://previouspage.co.uk/issues/245-august-nineteen-eighty-seven,Dated/period placement
CHR-037,1987,1987,Deadline 1987-09-28; drawing 1987-10-05,GT; BMX Plus!,BMX Plus! / GT Hide-A-Contest,Contest entry form,v0.9,EPH-0053,DUP-GT-HIDE-CONTEST,HIGH for dates,https://previouspage.co.uk/issues/245-august-nineteen-eighty-seven,Dated/period placement
CHR-038,1987,1987,Deadline 1987-09-28; drawing 1987-10-05,GT; BMX Plus!,BMX Plus! / GT Hide-A-Contest entry form,Contest entry form / promotion,v0.6,EPH-0022,DUP-GT-HIDE-CONTEST,HIGH for dates,https://previouspage.co.uk/issues/245-august-nineteen-eighty-seven,Dated/period placement
CHR-039,1987,1987,July 1987,GT; Dyno; Skyway; Haro,Complete-bike mail-order price advertisement,Retailer advertisement / price list,v0.6,EPH-0021,,MEDIUM-HIGH for clear rows,https://previouspage.co.uk/magazines/BMX%20Plus/issues/244-july-nineteen-eighty-seven,Dated/period placement
CHR-043,1990,1990,1990,Haro,1990 Haro BMX Catalog,Catalog,v0.5 inherited,EPH-0004,DUP-HARO-1990-CAT,LOW-MEDIUM,https://storage.googleapis.com/dioyjtkukhpqse/haro-bmx-catalog.html,Dated/period placement
CHR-044,1990,1990,1990,Haro,1990 Haro BMX Catalog,Catalog,v0.7,EPH-0023,DUP-HARO-1990-CAT,HIGH for existence,https://archive.harobikes.com/bmx,Dated/period placement
CHR-045,1990,1990,1990,Haro,1990 Haro Group 1A,Catalog model page,v0.7,EPH-0024,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/group-1a.html,Dated/period placement
CHR-046,1990,1990,1990,Haro,1990 Haro Group 1B,Catalog model page,v0.7,EPH-0025,,MEDIUM,https://www.bmx-catalogue.com/haro/mid-school/1990/group-1b.html,Dated/period placement
CHR-047,1990,1990,1990,Haro,1990 Haro Group 1C,Catalog model page,v0.7,EPH-0026,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/group-1c.html,Dated/period placement
CHR-048,1990,1990,1990,Haro,1990 Haro Invert,Catalog model page,v0.7,EPH-0028,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/invert.html,Dated/period placement
CHR-049,1990,1990,1990,Haro,1990 Haro Master / Team Master,Catalog model page,v0.7,EPH-0027,,MEDIUM-HIGH,https://www.bmx-catalogue.com/haro/mid-school/1990/master.html,Dated/period placement
CHR-050,1990,1990,1990,Haro,1990 Haro Shredder,Catalog model list,v0.7,EPH-0029,,MEDIUM,https://www.bmx-catalogue.com/advanced-search.html,Dated/period placement
CHR-051,1991,1991,1991 catalog; ad in Nov 1991,Haro; Fusion,1991 Haro/Fusion catalog offer,Catalog mailer / advertisement,v0.7,EPH-0030,DUP-HARO-1991-MAILER,HIGH for offer,https://www.previouspage.co.uk/issues/131-november-nineteen-ninety-one,Dated/period placement
CHR-052,1991,1991,Advertisement in Nov 1991,Haro; Fusion; West Coast Cycle,1991 Haro/Fusion catalog request,Catalog mailer,v0.9,EPH-0055,DUP-HARO-1991-MAILER,HIGH,https://www.previouspage.co.uk/issues/131-november-nineteen-ninety-one,Dated/period placement
CHR-053,1992,1992,1992,GT; Dyno,1992 GT/Dyno Product Catalog,Catalog,v0.5 inherited,EPH-0002,DUP-GTD-1992,MEDIUM,https://in.pinterest.com/pin/1011550766308215575/,Dated/period placement
CHR-054,1992,1992,1992,GT; Dyno,1992 GT/Dyno Product Catalog,Catalog,v0.6,EPH-0017,DUP-GTD-1992,MEDIUM,https://in.pinterest.com/pin/1011550766308215575/,Dated/period placement
CHR-055,1996,1996,1996,GT; Dyno,1996 GT/Dyno — The BMX & Freestyle Catalog,Catalog,v0.5 inherited,EPH-0001,DUP-GTD-1996,MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1996-gtdyno-the-bmx-freestyle-catalog--491877590560035755/,Dated/period placement
CHR-056,1996,1996,1996,GT; Dyno,1996 GT/Dyno — The BMX & Freestyle Catalog,Catalog,v0.6,EPH-0018,DUP-GTD-1996,MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1996-gtdyno-the-bmx-freestyle-catalog--491877590560035755/,Dated/period placement
CHR-057,1997,1997,1997,Hoffman Bikes,1997 Hoffman catalog — George model specification,Catalog,v0.5 inherited,EPH-0007,,HIGH for reference existence; MEDIUM for interpreted model data,https://bmxmuseum.com/reference/1911,Dated/period placement
CHR-058,1999,1999,1999,GT; Dyno,1999 GT/Dyno BMX/Freestyle — Part 2,Catalog,v0.5 inherited,EPH-0003,DUP-GTD-1999-P2,LOW-MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1999-gtdyno-bmxfreestyle-part-2-in-2025--798192733998105769/,Dated/period placement
CHR-059,1999,1999,1999,GT; Dyno,1999 GT/Dyno BMX/Freestyle — Part 2,Catalog,v0.6,EPH-0019,DUP-GTD-1999-P2,LOW-MEDIUM,https://www.pinterest.com/pin/bmxmuseumcom-reference-1999-gtdyno-bmxfreestyle-part-2-in-2025--798192733998105769/,Dated/period placement
CHR-060,2026,2026,Undated vintage document; public post 2026,JMC Racing; Azusa collection,Vintage JMC Racing Equipment dealer's price list from Azusa collection,Dealer price list,v0.5 inherited,EPH-0012,,LOW-MEDIUM,https://www.facebook.com/groups/553888658024748/posts/27080185384968381/,Dated/period placement
CHR-061,,,Undated,JMC Racing,JMC Racing Fliers and Price List,Combined flyer / price-list set,v0.5 inherited,EPH-0011,,MEDIUM,https://www.pinterest.com/pin/jmc-bmx-fliers-and-price-list--442478732119429034/,Year is provisional
