Canonical Object ID,Title,Brand / Promoter,Date Text,Object Type,Source Occurrence Count,Member Record IDs,Duplicate Group,Canonical Decision,Confidence,Rights Code,Research Status,Object URL,Category ID,Primary Category
OBJ-0524,Puch Challenger Pro complete-bike advertisement,Puch,November 1983,Magazine advertisement,1,EPH-0534,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0524,PKR-CAT-002,Advertisements and price lists
OBJ-0525,November national BMX dealer directory,United Kingdom BMX dealer network,November 1983,Manufacturer/distributor catalog page,1,EPH-0535,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0525,PKR-CAT-001,Catalogs and product literature
OBJ-0526,Halfords November BMX accessories campaign,Halfords; Kashimax; Trax Pro; Dia-Compe; Landar,November 1983,Retailer advertisement / price list,1,EPH-0536,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0526,PKR-CAT-002,Advertisements and price lists
OBJ-0527,Edwardes BMX Centre November product and price list,Edwardes BMX Centre; GT; Mongoose; Diamond Back; Firebird; CW,November 1983,Retailer advertisement / price list,1,EPH-0537,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0527,PKR-CAT-002,Advertisements and price lists
OBJ-0528,Derby winter open-meeting series notice,Derby BMX Club,November 1983,Event notice / contact flyer,1,EPH-0538,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0528,PKR-CAT-005,"Events, registration, and membership"
OBJ-0529,Maruishi strong-and-styled bicycle campaign,Maruishi,November 1983,Magazine advertisement,1,EPH-0539,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0529,PKR-CAT-002,Advertisements and price lists
OBJ-0530,Mirage number-plate first sponsored-rider announcement,Mirage; Scott Williams; Mark White; Anthony Butt,November 1983,Factory-team history,1,EPH-0540,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0530,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0531,ACS Z Rims breakage-guarantee campaign,ACS; American Cycle Systems,December 1983 / January 1984,Magazine advertisement,1,EPH-0541,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0531,PKR-CAT-002,Advertisements and price lists
OBJ-0532,Pedalers Christmas stock and build-to-order advertisement,Pedalers,December 1983 / January 1984,Dealer/shop advertisement,1,EPH-0542,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0532,PKR-CAT-007,Dealers and distributors
OBJ-0533,Andy Ruffell media appearances and 1984 support update,Andy Ruffell; Mongoose,December 1983 / January 1984,Factory-team history,1,EPH-0543,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0533,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0534,End-of-season US BMX team changes roundup,Skyway; Mongoose; Eric Rupe; Tommy Brackens; Torker; Timmy Judge; Haro; Redline; Diamond Back,December 1983 / January 1984,Factory-team history,1,EPH-0544,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0534,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0535,United Kingdom BMX track-development roundup,Harrogate; Petersfield; Plymouth; Wimborne; Edinburgh; Galashiels; Aberdeen; Glenrothes; Dudley; Henley; Isle of Wight,December 1983 / January 1984,Product-history object,1,EPH-0545,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0535,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0536,Kuwahara Survivor 2.5 world-champions campaign,Kuwahara; Clint Miller; Gary Ellis,December 1983 / January 1984,Team/product advertisement,1,EPH-0546,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0536,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0537,Kuwahara year-long crossword prize promotion,Kuwahara,December 1983 / January 1984,Contest entry form / promotion,1,EPH-0547,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0537,PKR-CAT-004,Contests and promotions
OBJ-0538,Vans Everett Rosecrans rider advertisement,Vans; Everett Rosecrans,December 1983 / January 1984,Team advertisement,1,EPH-0548,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0538,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0539,Bristol Bicycle Show freestyle competition announcement,Bristol Bicycle Show; Mongoose; BMX Action Bike,December 1983 / January 1984,Event flyer / trade-exhibition notice,1,EPH-0549,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0539,PKR-CAT-005,"Events, registration, and membership"
OBJ-0540,Stechford Cycles Christmas BMX product and price list,Stechford Cycles,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0550,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0540,PKR-CAT-002,Advertisements and price lists
OBJ-0541,Pedal Pushers Christmas BMX inventory and price list,Pedal Pushers,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0551,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0541,PKR-CAT-002,Advertisements and price lists
OBJ-0542,Team Gers mobile trackside repair workshop announcement,Team Gers BMX,December 1983 / January 1984,Product announcement / kit,1,EPH-0552,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0542,PKR-CAT-008,Product announcements and technical material
OBJ-0543,"Holdsworth BMX Centres frame, wheel and component price list",Holdsworth BMX Centres,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0553,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0543,PKR-CAT-002,Advertisements and price lists
OBJ-0544,"Ride-On MX retrofit hubs, bars, posts and stunt-nuts offer",Ride-On MX Products,December 1983 / January 1984,Product announcement / kit,1,EPH-0554,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0544,PKR-CAT-008,Product announcements and technical material
OBJ-0545,Langsett Cycles Christmas complete-bike and parts price list,Langsett Cycles,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0555,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0545,PKR-CAT-002,Advertisements and price lists
OBJ-0546,SuperTune Christmas mail-order equipment catalog,SuperTune,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0556,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0546,PKR-CAT-002,Advertisements and price lists
OBJ-0547,Halfords colouring competition results,Halfords; BMX Action Bike,December 1983 / January 1984,Contest entry form / promotion,1,EPH-0557,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0547,PKR-CAT-004,Contests and promotions
OBJ-0548,Aero Burner competition result,Aero; Raleigh Burner; BMX Action Bike,December 1983 / January 1984,Contest entry form / promotion,1,EPH-0558,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0548,PKR-CAT-004,Contests and promotions
OBJ-0549,Ammaco-Mongoose team BMX Boys single announcement,Ammaco; Mongoose; CBS; Danny Owen,December 1983 / January 1984,Factory-team history,1,EPH-0559,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0549,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0550,Aero Racing Products clothing and number-plate offer,Aero Racing Products,December 1983 / January 1984,Manufacturer/distributor catalog page,1,EPH-0560,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0550,PKR-CAT-001,Catalogs and product literature
OBJ-0551,Christmas BMX book roundup,BMX Action Bike; Purnell; Hamlyn; Reflex Publications; Haynes,December 1983 / January 1984,Product literature,1,EPH-0561,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0551,PKR-CAT-001,Catalogs and product literature
OBJ-0552,Haro Software racewear technology campaign,Haro Designs; Greg Hill,December 1983 / January 1984,Team/product advertisement,1,EPH-0562,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0552,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0553,OT Cycles BMX showroom expansion and book offer,OT Cycles; Haro; BMX Action Bike,December 1983 / January 1984,Dealer/shop advertisement,1,EPH-0563,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0553,PKR-CAT-007,Dealers and distributors
OBJ-0554,Nicky Dalton and Maruishi rider profile,Nicky Dalton; Maruishi; South-West BMX,December 1983 / January 1984,Product-history object,1,EPH-0564,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0554,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0555,Jess Dyrenforth track-in-the-woods feature,Jess Dyrenforth,December 1983 / January 1984,Product-history object,1,EPH-0565,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0555,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0556,"DP Racing Firebird, Delta II, Cruiser and Mini frame-set offer",DP Racing,December 1983 / January 1984,Manufacturer/distributor catalog page,1,EPH-0566,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0556,PKR-CAT-001,Catalogs and product literature
OBJ-0557,Max Williams Bristol BMXperts Christmas stock advertisement,Max Williams Bristol BMXperts,December 1983 / January 1984,Dealer/shop advertisement,1,EPH-0567,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0557,PKR-CAT-007,Dealers and distributors
OBJ-0558,Mo' Wheels ZR LR18 complete-bike advertisement,Mo' Wheels,December 1983 / January 1984,Magazine advertisement,1,EPH-0568,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0558,PKR-CAT-002,Advertisements and price lists
OBJ-0559,Bingley Hall winter two-day indoor open,Bingley Hall; MBMMA,December 1983 / January 1984,Event notice / contact flyer,1,EPH-0569,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0559,PKR-CAT-005,"Events, registration, and membership"
OBJ-0560,December 1983 BMX race calendar,BMX Action Bike,December 1983 / January 1984,Event notice / contact flyer,1,EPH-0570,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0560,PKR-CAT-005,"Events, registration, and membership"
OBJ-0561,Just BMX Christmas product and price list,Just BMX,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0571,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0561,PKR-CAT-002,Advertisements and price lists
OBJ-0562,Puch Track Invader ABMX long-term test,Puch; BMX Action Bike,December 1983 / January 1984,Product literature,1,EPH-0572,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0562,PKR-CAT-001,Catalogs and product literature
OBJ-0563,Strongs BMX neck-saver stem-shim and parts offer,Strongs BMX,December 1983 / January 1984,Product announcement / kit,1,EPH-0573,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0563,PKR-CAT-008,Product announcements and technical material
OBJ-0564,TTK MP-808R BMX pedal technical advertisement,TTK Industrial,December 1983 / January 1984,Product literature,1,EPH-0574,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0564,PKR-CAT-001,Catalogs and product literature
OBJ-0565,Radbourne Rad Riders local club and track record,Radbourne Rad Riders,December 1983 / January 1984,Product-history object,1,EPH-0575,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0565,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0566,BMX Action Bike Scotland investigation,BMX Action Bike; Scottish BMX clubs,December 1983 / January 1984,Product-history object,1,EPH-0576,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0566,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0567,Lochaber BMX Ben Nevis Torker fundraising ride,Lochaber BMX; Torker,December 1983 / January 1984,Event prize promotion,1,EPH-0577,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0567,PKR-CAT-004,Contests and promotions
OBJ-0568,Bristol Bicycle Show BMX course advertisement,Bristol Bicycle Show,December 1983 / January 1984,Event flyer / trade-exhibition notice,1,EPH-0578,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0568,PKR-CAT-005,"Events, registration, and membership"
OBJ-0569,Maruishi United Kingdom launch campaign,Maruishi; EB Racing,December 1983 / January 1984,Team/product advertisement,1,EPH-0579,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0569,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0570,California Lite pads pro-rider campaign,California Lite; Perry Kramer; Harry Leary; Toby Henderson,December 1983 / January 1984,Team/product advertisement,1,EPH-0580,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0570,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0571,Rise and rise of Team Hutch feature,Hutch; Timmy Judge; Toby Henderson; Charlie Williams,December 1983 / January 1984,Factory-team history,1,EPH-0581,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0571,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0572,Aero Zytec precision wheel technical advertisement,Aero; Zytec,December 1983 / January 1984,Product literature,1,EPH-0582,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0572,PKR-CAT-001,Catalogs and product literature
OBJ-0573,Weinmann BMX braking-system technical advertisement,Weinmann,December 1983 / January 1984,Product literature,1,EPH-0583,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0573,PKR-CAT-001,Catalogs and product literature
OBJ-0574,"Condor 1, Condor 3, Condor 5 and 16-inch range advertisement",Condor,December 1983 / January 1984,Manufacturer/distributor catalog page,1,EPH-0584,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0574,PKR-CAT-001,Catalogs and product literature
OBJ-0575,Halfords Christmas BMX accessories campaign,Halfords; Kashimax; Trax Pro; Landar; Suntour,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0585,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0575,PKR-CAT-002,Advertisements and price lists
OBJ-0576,BMX Action Bike Bonanza reader survey and 101-prize draw,BMX Action Bike; Race Inc; Kuwahara; DP Racing; Condor,December 1983 / January 1984,Contest entry form / promotion,1,EPH-0586,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0576,PKR-CAT-004,Contests and promotions
OBJ-0577,Framestand freestyle lesson,BMX Action Bike; Neil Stephens,December 1983 / January 1984,Product-history object,1,EPH-0587,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0577,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0578,"DP Mini, Firebird Delta II and Freestyler product campaign",DP Racing,December 1983 / January 1984,Manufacturer/distributor catalog page,1,EPH-0588,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0578,PKR-CAT-001,Catalogs and product literature
OBJ-0579,Skyway winter wheel and accessory offer,Skyway; East Hill BMX dealer,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0589,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0579,PKR-CAT-002,Advertisements and price lists
OBJ-0580,Schofield Cycles complete-bike and component price list,Schofield Cycles,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0590,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0580,PKR-CAT-002,Advertisements and price lists
OBJ-0581,"Skyway street, race and freestyle product-range campaign",Skyway; Bob Medrano; Bob Haro,December 1983 / January 1984,Team/product advertisement,1,EPH-0591,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0581,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0582,JMC Mini and headset-tuning product page,JMC; Tange; Suntour,December 1983 / January 1984,Product literature,1,EPH-0592,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0582,PKR-CAT-001,Catalogs and product literature
OBJ-0583,Puch BMX Invader advertisement,Puch; Steyr-Daimler-Puch,December 1983 / January 1984,Magazine advertisement,1,EPH-0593,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0583,PKR-CAT-002,Advertisements and price lists
OBJ-0584,GT Team I and Team II attack campaign,GT; GBGT,December 1983 / January 1984,Manufacturer/distributor catalog page,1,EPH-0594,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0584,PKR-CAT-001,Catalogs and product literature
OBJ-0585,One-wheel BMX unicycle experiment,BMX Action Bike; Chad Reynolds; Charlie Reynolds,December 1983 / January 1984,Product-history object,1,EPH-0595,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0585,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0586,"Curtis BMX mini, expert, pro and cruiser frame range",Curtis BMX,December 1983 / January 1984,Manufacturer/distributor catalog page,1,EPH-0596,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0586,PKR-CAT-001,Catalogs and product literature
OBJ-0587,Faze 7 Christmas complete-bike and frame-set deals,Faze 7 BMX,December 1983 / January 1984,Retailer advertisement / price list,1,EPH-0597,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0587,PKR-CAT-002,Advertisements and price lists
OBJ-0588,Dave Spurdens BMX book and Haro equipment offer,Dave Spurdens; Hamlyn; Haro,December 1983 / January 1984,Product literature,1,EPH-0598,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0588,PKR-CAT-001,Catalogs and product literature
OBJ-0589,NBMXA club affiliations and British BMX rulebook offer,NBMXA,December 1983 / January 1984,Event registration coupon,1,EPH-0599,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0589,PKR-CAT-005,"Events, registration, and membership"
OBJ-0590,Skyway T/A ABMX Thrash Test,Skyway; BMX Action Bike; Malcolm Stapleton,December 1983 / January 1984,Product literature,1,EPH-0600,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0590,PKR-CAT-001,Catalogs and product literature
OBJ-0591,Anglo-Dutch International racing feature at Ipswich,BMX Action Bike; Ipswich BMX; Eersel BMX,December 1983 / January 1984,Archive collection,1,EPH-0601,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0591,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0592,Jumping Jack recurring editorial/cartoon installment,BMX Action Bike; Jumping Jack,December 1983 / January 1984,Archive collection,1,EPH-0602,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,MEDIUM,INDEX-ONLY,OPEN — contents-listed feature; exact page and installment details require page-image review.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0592,PKR-CAT-009,Editorial tests and historical documentation
